GO Term	Size	RealTPD	RealPvalue	ShuffledTPD	ShuffledPvalue
GO:0010494	4	8.0	9.453907217392126E-4	26.0	0.22849334767870647
GO:0010498	9	116.0	0.0030375814227839495	210.0	0.7620338195923182
GO:0010506	8	124.0	0.14324343578219428	187.0	0.9559537307713755
GO:0010507	3	17.0	0.5938024080403933	18.0	0.6734554176570715
GO:0010556	41	4792.0	0.958484650631791	4382.0	0.49854463476533356
GO:0010557	19	1003.0	0.8775229664556049	937.0	0.6384670671783994
GO:0010558	11	341.0	0.9119418958486374	269.0	0.272102161893899
GO:0010562	14	447.0	0.24884246314465097	438.0	0.19767794177514175
GO:0010563	8	96.0	0.010792384174138074	169.0	0.8195669705373023
GO:0010564	19	533.0	2.178454344238396E-6	802.0	0.09696590547986267
GO:0010594	3	13.0	0.2703766711819732	20.0	0.8088205323061611
GO:0010604	42	4616.0	0.515501865119699	4354.0	0.14968288547435693
GO:0010605	33	3050.0	0.9080678391706964	2909.0	0.7022150867507368
GO:0010608	15	368.0	5.878128338882971E-4	439.0	0.021548706335518714
GO:0010628	20	1047.0	0.6670668538527438	943.0	0.22691438063378788
GO:0010629	19	1022.0	0.9185514292334316	795.0	0.08306184008521894
GO:0010632	5	35.0	0.051139052000272224	56.0	0.6122154309364689
GO:0010634	3	12.0	0.2049491548637462	17.0	0.5938024080403933
GO:0010638	14	412.0	0.08910641952347453	507.0	0.6798388362997974
GO:0010639	6	66.0	0.18225374551568468	67.0	0.20090299985184368
GO:0010646	37	3144.0	0.022101347403173467	3508.0	0.4055056463255269
GO:0010647	15	476.0	0.08287855824522322	544.0	0.4146362036834628
GO:0010648	21	1028.0	0.17524288291434803	933.0	0.026109129650621538
GO:0010720	5	49.0	0.361456131470643	43.0	0.18330110459811536
GO:0010721	8	88.0	0.00403029691043114	150.0	0.5310442131447523
GO:0010769	6	64.0	0.14832865297857123	72.0	0.30982270456984884
GO:0010771	3	8.0	0.04692563119074478	16.0	0.510033481788937
GO:0010817	5	43.0	0.18330110459811536	49.0	0.361456131470643
GO:0010821	4	41.0	0.8889766365702059	37.0	0.7571457407544191
GO:0010822	3	26.0	0.9837746073794185	18.0	0.6734554176570715
GO:0010876	5	83.0	0.9970412002720417	54.0	0.5407549736279719
GO:0010941	19	964.0	0.7533420020936519	980.0	0.810841828737034
GO:0010942	7	99.0	0.2564132710757499	109.0	0.454666160081036
GO:0010948	3	15.0	0.42580108506480596	10.0	0.10579091461789708
GO:0010959	9	114.0	0.002421911822310505	197.0	0.5928279512053779
GO:0010970	3	6.0	0.017663661769845344	16.0	0.510033481788937
GO:0010975	9	156.0	0.10154069138776953	135.0	0.02042589994563874
GO:0010976	3	10.0	0.10579091461789708	18.0	0.6734554176570715
GO:0010977	5	33.0	0.0346336184683428	37.0	0.07336978844633982
GO:0012501	9	135.0	0.02042589994563874	217.0	0.8340423470710163
GO:0012505	85	18607.0	0.09089632705322881	19479.0	0.5963187823707505
GO:0012506	17	307.0	1.1069986022985256E-9	639.0	0.11581008239182283
GO:0014069	4	14.0	0.010269958523749992	26.0	0.22849334767870647
GO:0014070	10	183.0	0.04129778037857409	278.0	0.8948057915788505
GO:0015031	56	7102.0	3.9146170102661145E-4	7843.0	0.10940361725826186
GO:0015075	8	82.0	0.0017872118107243712	155.0	0.6170903789516811
GO:0015077	4	20.0	0.06302333118791523	35.0	0.6682783218686326
GO:0015078	3	3.0	0.0027645561644255995	19.0	0.7458718066309742
GO:0015318	7	65.0	0.0063449750506391145	106.0	0.39125506910774766
GO:0015399	4	20.0	0.06302333118791523	29.0	0.3628630955957633
GO:0015405	4	20.0	0.06302333118791523	32.0	0.5168213003721176
GO:0015629	4	39.0	0.831253797884157	33.0	0.5687425224365713
GO:0015630	27	1064.0	9.824662896597227E-10	1978.0	0.7929186683652927
GO:0015631	7	73.0	0.019703846715670235	123.0	0.739857503182198
GO:0015672	7	123.0	0.739857503182198	93.0	0.16384432474942198
GO:0015711	5	71.0	0.9511196858764941	56.0	0.6122154309364689
GO:0015718	3	22.0	0.902713763291213	15.0	0.42580108506480596
GO:0015833	57	7373.0	3.6873918306437614E-4	8482.0	0.39817353232083336
GO:0015849	3	22.0	0.902713763291213	12.0	0.2049491548637462
GO:0015931	12	111.0	5.7311623130063115E-9	420.0	0.9544459933819994
GO:0015935	3	3.0	0.0027645561644255995	12.0	0.2049491548637462
GO:0015980	4	23.0	0.12780398353791242	35.0	0.6682783218686326
GO:0016020	121	38958.0	0.13346192963028847	40103.0	0.6783784493646882
GO:0016021	31	2718.0	0.9299854797761384	2374.0	0.25929965560248946
GO:0016032	26	1292.0	3.009929404768826E-4	1801.0	0.7145693058068496
GO:0016042	7	129.0	0.833288816041526	107.0	0.412159598845936
GO:0016043	118	34264.0	5.125480043478946E-7	37971.0	0.6073417707183907
GO:0016050	10	85.0	7.231812650523854E-7	288.0	0.9414494292855162
GO:0016053	5	81.0	0.9949088968463249	47.0	0.2955193161882657
GO:0016054	4	25.0	0.19083566892832424	36.0	0.7143567795174552
GO:0016055	14	431.0	0.16266278715676386	459.0	0.3266942426725098
GO:0016070	29	1641.0	2.1730856033887164E-4	1994.0	0.1276882921182393
GO:0016071	15	375.0	8.912843931748994E-4	537.0	0.3683939020584799
GO:0016072	9	58.0	5.400156627764014E-7	178.0	0.32138114159049763
GO:0016073	6	51.0	0.026621085559403145	80.0	0.5203063785965019
GO:0016074	3	3.0	0.0027645561644255995	11.0	0.14996743553214986
GO:0016075	4	6.0	3.678756898097148E-4	36.0	0.7143567795174552
GO:0016078	3	3.0	0.0027645561644255995	9.0	0.07185340703421195
GO:0016180	5	30.0	0.018272008500205546	37.0	0.07336978844633982
GO:0016192	37	3207.0	0.04407008812627844	3706.0	0.7658768249581569
GO:0016197	7	33.0	1.2098059692154597E-5	87.0	0.09626735217014418
GO:0016241	5	49.0	0.361456131470643	37.0	0.07336978844633982
GO:0016301	13	295.0	0.00583160741309549	437.0	0.6945764157399414
GO:0016310	20	921.0	0.15893422427971082	1022.0	0.558814375674957
GO:0016324	4	22.0	0.10242685396246473	13.0	0.007191424628330708
GO:0016331	3	7.0	0.029419016654363854	10.0	0.10579091461789708
GO:0016363	5	60.0	0.7423546329682812	59.0	0.7120012915245655
GO:0016458	5	59.0	0.7120012915245655	41.0	0.1388238442202108
GO:0016462	26	1436.0	0.010729938380436616	1745.0	0.5505217478163014
GO:0016469	3	3.0	0.0027645561644255995	18.0	0.6734554176570715
GO:0016477	10	154.0	0.004047946925184156	221.0	0.2944285037939553
GO:0016485	4	43.0	0.9309708097348283	23.0	0.12780398353791242
GO:0016491	16	793.0	0.9929715761974172	468.0	0.004164117390421832
GO:0016567	12	158.0	2.298257143272932E-6	355.0	0.5531222298610755
GO:0016579	3	12.0	0.2049491548637462	10.0	0.10579091461789708
GO:0016604	8	138.0	0.32635811030880924	109.0	0.04219900066793662
GO:0016607	6	77.0	0.43868432504392546	90.0	0.7688353935012626
GO:0016651	5	42.0	0.16005363367383604	47.0	0.2955193161882657
GO:0016705	3	12.0	0.2049491548637462	12.0	0.2049491548637462
GO:0016740	31	2167.0	0.027307966925920184	2399.0	0.3115895105840192
GO:0016772	17	618.0	0.06695415160558632	703.0	0.39213024373414207
GO:0016773	13	295.0	0.00583160741309549	363.0	0.14215430384634642
GO:0016779	4	6.0	3.678756898097148E-4	32.0	0.5168213003721176
GO:0016787	44	5004.0	0.4088854196978533	5071.0	0.5117638678591458
GO:0016788	9	182.0	0.3757156608955883	201.0	0.648737097182484
GO:0016796	3	3.0	0.0027645561644255995	9.0	0.07185340703421195
GO:0016798	4	14.0	0.010269958523749992	31.0	0.46461254187805967
GO:0016817	26	1436.0	0.010729938380436616	1561.0	0.09373682358624263
GO:0016818	26	1436.0	0.010729938380436616	1743.0	0.5442998200226187
GO:0016853	4	23.0	0.12780398353791242	21.0	0.08092768885594051
GO:0016887	9	212.0	0.7841845252237867	193.0	0.5349575718781512
GO:0016896	3	3.0	0.0027645561644255995	19.0	0.7458718066309742
GO:0017016	7	87.0	0.09626735217014418	83.0	0.06433819443138003
GO:0017022	6	26.0	1.3461206332750935E-4	46.0	0.0114529889450515
GO:0017038	11	221.0	0.027896254303117967	365.0	0.9775667038652383
GO:0017056	7	28.0	3.519742745647131E-6	84.0	0.07142145680115256
GO:0017076	42	4249.0	0.07087829963453052	4325.0	0.12364294213226112
GO:0017111	25	1288.0	0.005070835598773274	1577.0	0.43497880689064755
GO:0017144	11	345.0	0.9280826855997861	272.0	0.29985035035008734
GO:0017157	7	76.0	0.028865457594740605	107.0	0.412159598845936
GO:0018105	7	71.0	0.01507870829380276	96.0	0.20707525065951202
GO:0018107	4	15.0	0.014437697720659228	44.0	0.9467394451314279
GO:0018130	15	543.0	0.40794065639697263	609.0	0.8167542001751602
GO:0018193	16	545.0	0.07614145696608299	548.0	0.08310421850800526
GO:0018205	3	12.0	0.2049491548637462	17.0	0.5938024080403933
GO:0018209	7	71.0	0.01507870829380276	132.0	0.8706379698192339
GO:0018210	4	15.0	0.014437697720659228	24.0	0.1572496544953231
GO:0019001	13	194.0	1.4480601032142978E-6	370.0	0.17845391871749144
GO:0019003	10	111.0	3.158414902246739E-5	250.0	0.6449532393219286
GO:0019058	4	15.0	0.014437697720659228	32.0	0.5168213003721176
GO:0019207	5	22.0	0.0023866613017287396	42.0	0.16005363367383604
GO:0019210	3	4.0	0.005483653277737073	16.0	0.510033481788937
GO:0019216	6	130.0	0.9997410890657381	74.0	0.3595977937852082
GO:0019219	42	4829.0	0.819685828354702	4925.0	0.9046769909135997
GO:0019220	21	1012.0	0.13493490169351374	1066.0	0.29785684984068683
GO:0019221	7	78.0	0.036757251463804194	66.0	0.007378306760721179
GO:0019222	82	18621.0	0.8861408686650485	18406.0	0.789275168698363
GO:0019395	4	33.0	0.5687425224365713	23.0	0.12780398353791242
GO:0019438	15	543.0	0.40794065639697263	611.0	0.8257457255675583
GO:0019439	11	197.0	0.005147716755574859	279.0	0.3690593874908581
GO:0019538	68	12106.0	0.3470966166320669	12048.0	0.2995108541400162
GO:0019637	14	578.0	0.9658195531591445	344.0	0.004092022010112468
GO:0019693	11	370.0	0.9839018114342166	294.0	0.5294300743789404
GO:0019725	23	1510.0	0.937575215920055	1348.0	0.509626644705059
GO:0019752	12	422.0	0.958846948604568	337.0	0.38310102109307387
GO:0019787	9	91.0	1.2464229390905096E-4	177.0	0.3083221007069012
GO:0019829	4	20.0	0.06302333118791523	34.0	0.6195005239237004
GO:0019866	23	1421.0	0.7595435620655417	1363.0	0.5651356486942286
GO:0019867	6	100.0	0.9220666914154951	101.0	0.9315613105395055
GO:0019882	5	16.0	3.7497309909256474E-4	62.0	0.7976857401852424
GO:0019884	4	9.0	0.0014689080951179297	34.0	0.6195005239237004
GO:0019886	3	5.0	0.010116491878262655	19.0	0.7458718066309742
GO:0019887	5	22.0	0.0023866613017287396	63.0	0.8224557250210653
GO:0019897	6	71.0	0.2861176935639833	93.0	0.8264540920029964
GO:0019898	7	96.0	0.20707525065951202	85.0	0.0790884391895402
GO:0019899	51	5901.0	0.00126638713463465	6448.0	0.10467491076896224
GO:0019900	18	615.0	0.004469534620293946	744.0	0.18326586256627703
GO:0019901	17	546.0	0.0055968332247252565	662.0	0.1936018893888053
GO:0019902	3	10.0	0.10579091461789708	10.0	0.10579091461789708
GO:0019904	19	713.0	0.00844590202678297	850.0	0.23849258192104755
GO:0019932	6	21.0	3.3677316503572316E-5	66.0	0.18225374551568468
GO:0019935	4	6.0	3.678756898097148E-4	31.0	0.46461254187805967
GO:0019941	10	138.0	8.126159367480288E-4	238.0	0.4977095466633126
GO:0019953	9	166.0	0.18270548810567896	208.0	0.7386914035066557
GO:0020037	4	48.0	0.9837319000662599	29.0	0.3628630955957633
GO:0021537	5	41.0	0.1388238442202108	53.0	0.5043702825277193
GO:0021543	4	25.0	0.19083566892832424	44.0	0.9467394451314279
GO:0021700	3	7.0	0.029419016654363854	21.0	0.8611386820779643
GO:0021795	3	10.0	0.10579091461789708	11.0	0.14996743553214986
GO:0021885	3	10.0	0.10579091461789708	14.0	0.3448186521234654
GO:0021915	3	7.0	0.029419016654363854	16.0	0.510033481788937
GO:0021987	4	25.0	0.19083566892832424	24.0	0.1572496544953231
GO:0022008	18	589.0	0.001541662373061126	671.0	0.03064149717223282
GO:0022029	3	10.0	0.10579091461789708	12.0	0.2049491548637462
GO:0022402	31	1772.0	6.57522214522792E-6	2720.0	0.9316265820842713
GO:0022406	14	133.0	1.2589666533428121E-11	481.0	0.48839826599236513
GO:0022407	3	7.0	0.029419016654363854	17.0	0.5938024080403933
GO:0022411	7	108.0	0.4333164345968834	90.0	0.1269456326931662
GO:0022414	15	522.0	0.2761652481571519	548.0	0.44164818537235473
GO:0022603	14	333.0	0.00215612458780727	410.0	0.08310918777291837
GO:0022604	8	110.0	0.04631076993583315	147.0	0.47843701071927086
GO:0022607	64	9374.0	1.427161328510927E-4	10645.0	0.30435609206048386
GO:0022610	11	220.0	0.02619804644425621	230.0	0.04768336687684448
GO:0022613	16	339.0	1.5772186065104488E-6	500.0	0.01630408336175897
GO:0022618	6	39.0	0.0029447799058412516	79.0	0.4930240941476402
GO:0022804	4	20.0	0.06302333118791523	35.0	0.6682783218686326
GO:0022853	4	20.0	0.06302333118791523	39.0	0.831253797884157
GO:0022857	9	112.0	0.0019214089725444945	194.0	0.5495442412944378
GO:0022890	5	32.0	0.028192027584728156	66.0	0.8847178386974985
GO:0022898	6	42.0	0.005407226665640044	75.0	0.38547799703841373
GO:0022900	7	114.0	0.5621412434329356	117.0	0.6249732834343712
GO:0022904	4	23.0	0.12780398353791242	29.0	0.3628630955957633
GO:0023014	4	24.0	0.1572496544953231	54.0	0.9982563748886641
GO:0023051	37	3144.0	0.022101347403173467	3187.0	0.03571682015176818
GO:0023052	57	7354.0	3.032863910359309E-4	8855.0	0.7853383913084021
GO:0023056	15	476.0	0.08287855824522322	467.0	0.0616750175180002
GO:0023057	21	1028.0	0.17524288291434803	977.0	0.07015818777827809
GO:0030001	8	180.0	0.9188852646290053	153.0	0.5831141633175089
GO:0030003	13	435.0	0.6794544758846011	398.0	0.37311905811191487
GO:0030004	3	15.0	0.42580108506480596	25.0	0.9731892080128133
GO:0030010	8	76.0	7.429888771730546E-4	171.0	0.8417550780832259
GO:0030027	3	7.0	0.029419016654363854	10.0	0.10579091461789708
GO:0030029	7	50.0	4.7794502970609405E-4	115.0	0.5833442974037685
GO:0030030	23	672.0	1.6998786686663927E-10	1372.0	0.5979038995340507
GO:0030031	16	216.0	2.221684626434483E-11	634.0	0.48545487280595967
GO:0030036	6	27.0	1.7523343245494678E-4	53.0	0.036236720747869405
GO:0030054	15	418.0	0.008558365513685577	481.0	0.09681543724187258
GO:0030055	11	195.0	0.0043942985616016225	236.0	0.06623020302452075
GO:0030097	4	21.0	0.08092768885594051	19.0	0.04836603229972034
GO:0030100	8	124.0	0.14324343578219428	155.0	0.6170903789516811
GO:0030104	4	12.0	0.004956075507013374	37.0	0.7571457407544191
GO:0030111	6	83.0	0.6010828200137911	80.0	0.5203063785965019
GO:0030117	4	8.0	9.453907217392126E-4	34.0	0.6195005239237004
GO:0030118	3	3.0	0.0027645561644255995	22.0	0.902713763291213
GO:0030119	4	8.0	9.453907217392126E-4	40.0	0.862169673729559
GO:0030131	3	3.0	0.0027645561644255995	9.0	0.07185340703421195
GO:0030133	6	56.0	0.05581557813689163	73.0	0.3343461211802768
GO:0030135	8	61.0	6.220560152698102E-5	129.0	0.1988022509018132
GO:0030136	6	28.0	2.2710379168262835E-4	91.0	0.7891358141655076
GO:0030139	11	150.0	6.034542429840171E-5	287.0	0.4535694748123145
GO:0030141	22	1190.0	0.3539825562073058	1329.0	0.8434217279050413
GO:0030149	3	17.0	0.5938024080403933	18.0	0.6734554176570715
GO:0030154	25	1159.0	1.334481337248684E-4	1491.0	0.1894144169469622
GO:0030155	3	7.0	0.029419016654363854	9.0	0.07185340703421195
GO:0030162	10	207.0	0.16332671892567122	208.0	0.17120328257451414
GO:0030163	17	620.0	0.07077537957166719	644.0	0.1304786510587353
GO:0030165	3	7.0	0.029419016654363854	19.0	0.7458718066309742
GO:0030175	5	45.0	0.23573361726507117	70.0	0.9411414876310806
GO:0030176	4	40.0	0.862169673729559	42.0	0.9118258748367232
GO:0030178	6	83.0	0.6010828200137911	72.0	0.30982270456984884
GO:0030182	11	227.0	0.040112704556386804	331.0	0.8600821421609672
GO:0030198	5	17.0	5.206456515547813E-4	55.0	0.5768012259986843
GO:0030234	11	244.0	0.09908681550912023	244.0	0.09908681550912023
GO:0030246	3	16.0	0.510033481788937	8.0	0.04692563119074478
GO:0030258	4	33.0	0.5687425224365713	22.0	0.10242685396246473
GO:0030278	4	25.0	0.19083566892832424	36.0	0.7143567795174552
GO:0030307	3	14.0	0.3448186521234654	22.0	0.902713763291213
GO:0030334	12	237.0	0.003559393946483092	297.0	0.10475714409792561
GO:0030335	9	127.0	0.00966238557585819	191.0	0.5056625217588588
GO:0030336	5	38.0	0.08695245604844618	62.0	0.7976857401852424
GO:0030424	7	116.0	0.6043075602271284	125.0	0.7736792611518097
GO:0030425	15	421.0	0.00983566740014388	554.0	0.4826406338907805
GO:0030433	5	40.0	0.11959772592320542	38.0	0.08695245604844618
GO:0030496	9	100.0	4.3104869976221406E-4	182.0	0.3757156608955883
GO:0030545	3	16.0	0.510033481788937	15.0	0.42580108506480596
GO:0030554	28	2149.0	0.8327618701660445	1784.0	0.0519709331893764
GO:0030659	17	307.0	1.1069986022985256E-9	658.0	0.17817276626386697
GO:0030662	3	3.0	0.0027645561644255995	7.0	0.029419016654363854
GO:0030665	3	3.0	0.0027645561644255995	14.0	0.3448186521234654
GO:0030666	5	16.0	3.7497309909256474E-4	32.0	0.028192027584728156
GO:0030667	11	107.0	2.6538401024044915E-7	277.0	0.3487231474305904
GO:0030670	3	3.0	0.0027645561644255995	19.0	0.7458718066309742
GO:0030674	3	7.0	0.029419016654363854	14.0	0.3448186521234654
GO:0030684	4	6.0	3.678756898097148E-4	24.0	0.1572496544953231
GO:0030705	3	6.0	0.017663661769845344	19.0	0.7458718066309742
GO:0030832	5	24.0	0.004155731517235801	56.0	0.6122154309364689
GO:0030833	3	6.0	0.017663661769845344	15.0	0.42580108506480596
GO:0030855	6	52.0	0.03112281329153672	75.0	0.38547799703841373
GO:0030859	3	7.0	0.029419016654363854	20.0	0.8088205323061611
GO:0030880	5	19.0	9.800823918495554E-4	30.0	0.018272008500205546
GO:0030891	3	3.0	0.0027645561644255995	11.0	0.14996743553214986
GO:0030894	4	6.0	3.678756898097148E-4	31.0	0.46461254187805967
GO:0030900	5	41.0	0.1388238442202108	61.0	0.7709571093255594
GO:0030968	3	19.0	0.7458718066309742	16.0	0.510033481788937
GO:0031012	4	11.0	0.0033605461663601855	36.0	0.7143567795174552
GO:0031023	7	60.0	0.00286684168248387	121.0	0.7036037543496596
GO:0031047	3	14.0	0.3448186521234654	13.0	0.2703766711819732
GO:0031056	3	15.0	0.42580108506480596	19.0	0.7458718066309742
GO:0031058	3	15.0	0.42580108506480596	17.0	0.5938024080403933
GO:0031072	3	15.0	0.42580108506480596	15.0	0.42580108506480596
GO:0031090	70	12848.0	0.34634199930427073	12566.0	0.15407237864647194
GO:0031099	3	14.0	0.3448186521234654	6.0	0.017663661769845344
GO:0031100	3	14.0	0.3448186521234654	12.0	0.2049491548637462
GO:0031109	5	24.0	0.004155731517235801	62.0	0.7976857401852424
GO:0031110	3	5.0	0.010116491878262655	20.0	0.8088205323061611
GO:0031112	3	5.0	0.010116491878262655	21.0	0.8611386820779643
GO:0031113	3	5.0	0.010116491878262655	12.0	0.2049491548637462
GO:0031116	3	5.0	0.010116491878262655	16.0	0.510033481788937
GO:0031123	6	32.0	6.130367576383293E-4	95.0	0.8592741687973411
GO:0031125	3	3.0	0.0027645561644255995	19.0	0.7458718066309742
GO:0031126	3	3.0	0.0027645561644255995	18.0	0.6734554176570715
GO:0031175	10	164.0	0.009811369644588144	243.0	0.5602245622186018
GO:0031224	32	2952.0	0.9656471423947637	3030.0	0.9887302703177874
GO:0031226	6	49.0	0.019236918866346736	91.0	0.7891358141655076
GO:0031227	4	40.0	0.862169673729559	30.0	0.41300657794238405
GO:0031234	3	3.0	0.0027645561644255995	15.0	0.42580108506480596
GO:0031252	5	19.0	9.800823918495554E-4	65.0	0.8659666622710136
GO:0031253	5	16.0	3.7497309909256474E-4	63.0	0.8224557250210653
GO:0031267	7	87.0	0.09626735217014418	88.0	0.10582135767320919
GO:0031300	4	45.0	0.9595065485323943	22.0	0.10242685396246473
GO:0031301	3	16.0	0.510033481788937	17.0	0.5938024080403933
GO:0031323	75	15823.0	0.9569398339702475	14803.0	0.35072765407613526
GO:0031324	29	2308.0	0.836535491828847	2290.0	0.8048080044553896
GO:0031325	41	4508.0	0.7020015457579609	4044.0	0.07555450561768329
GO:0031326	45	5944.0	0.9923167624049674	5594.0	0.8659787718067791
GO:0031327	12	424.0	0.9628966849897742	360.0	0.5999617545744571
GO:0031328	21	1263.0	0.9405066545759171	1041.0	0.2130874944586419
GO:0031329	23	1352.0	0.5244922244316866	1183.0	0.06495701782879382
GO:0031330	7	119.0	0.6651942727758965	106.0	0.39125506910774766
